start_time_user,date_user,deviceid,starttime_auto,starttime_calculated,date_time,country,local_currency,currency_label,RegionID,VaccID,priority_backup,HouseholdID,FarmerLocation,farmer_location,farmer_location_new,FarmerCat1,Categorisation,HerdSizeCat,herd_size_cat,herd_size_cat_new,ItmStartYear,itm_start_year,ItmStartYearNew,ItmLastYearNumber,itm_last_year_number,ItmLastYearNumberNew,HerdMobileYN,herd_mobile,HerdMobileYnNew,CroppingYN,cropping_yn,cropping_yn_new,NoteUpdateBackInfo,agreement,participation,respondentsex,respondent_is_head,household_position,household_type,work_away,age_malehead,age_femalehead,education_level,children_under_4,children_4to10,males11to24,females11to24,males25to50,females25to50,malesover50,femalesover50,generated_note_name_101,land_tenure,landowned_crop,landowned_grass_enclosed,landowned_grass_open,unitland_owned,land_ownership,areaunits_other_own,landrentin,unitland_rentin,landrentout,unitland_rentout,areaunits_other_rent,landcultivated,unitland,areaunits_other,Farm_labour,land_slope,homegarden,pasture_grazing,pastureland_controldry,pastureland_controlown_when,pastureland_commonland_when,pastureland_awayland_when,generated_note_name_138,livestock_owners,livestock,livestock_count,livestock_other1,livestock_other2,livestock_other3,livestock_stabled,livestock_repeat_count,livestock_notimportant,livestock_notimp_otherpoultry_name,livestock_notimp_other1_name,livestock_notimp_other2_name,livestock_notimp_other3_name,livestock_notimp_cattle,livestock_notimp_sheep,livestock_notimp_goats,livestock_notimp_pigs,livestock_notimp_chicken_poultry,livestock_notimp_rabbits,livestock_notimp_donkeys,livestock_notimp_fish,livestock_notimp_beehives,livestock_notimp_other1,livestock_notimp_other2,livestock_notimp_other3,dairy_products_yn,dairy_products,dairy_products_other,cheese_amount,cheese_units,cheese_time_units,cheese_amount_units_other,cheese_amount_time_units_other,cheese_use,cheese_consumed_amount,cheese_sell_amount,cheese_sold_income,cheese_sold_price_timeunits,butter_amount,butter_units,butter_time_units,butter_amount_units_other,butter_amount_time_units_other,butter_use,butter_consumed_amount,butter_sell_amount,butter_sold_income,butter_sold_price_timeunits,other_dairy_amount,other_dairy_units,other_dairy_time_units,other_dairy_amount_units_other,other_dairy_amount_time_units_other,other_dairy_use,other_dairy_consumed_amount,other_dairy_sell_amount,other_dairy_sold_income,other_dairy_sold_price_timeunits,dairy_products_who_sells,dairy_products_who_control_eating,wool_collect,wool_use,wool_consumed_amount,wool_sell_amount,wool_sold_income,livestock_wool_who_sells,skins_collect,skins_use,skins_consumed_amount,skins_sell_amount,skins_sold_income,livestock_skins_who_sells,rental_collect,rent_out_animals_which,rental_sold_income,livestock_rental_who_sells,livestock_manure,livestock_manure_soil,livestock_manure_store_pile,livestock_manure_store_enclosed,livestock_manure_biodigester,livestock_manure_fuel,livestock_manure_sell,livestock_manure_dispose,generated_note_name_636,grow_crops,generated_note_name_642,crops,crop_count,crops_other1,crops_other2,crops_other3,crops_notimportant,farm_planning_who,veg_count,fruit_count,fodder_count,crop_repeat_count,use_fertilisers,fertiliser_crops,fertiliser_amount,fertiliser_units,fertiliser_type,fertiliser_units_other,fertiliser_type_other,use_manure_compost,manure_compost_crops,land_irrigated,Irrigation_crops,Irrigation_months,manage_trees,tree_uses,tree_uses_other,use_legumes_fertility,agroforestry,generated_note_name_750,gather_wildfoods,wildfoods,wildfood_collect_when,wildfood_importance,wildfood_amount,generated_note_name_764,foodshortagetime,foodshortagetime_months_which,food_worst_month,food_best_month,generated_note_name_773,generated_note_name_774,HFIAS_9,HFIAS_8,HFIAS_7,HFIAS_6,HFIAS_5,HFIAS_4,HFIAS_3,HFIAS_2,HFIAS_1,generated_note_name_787,generated_note_name_788,Grains_roots_tubers,GrainsRootsTubers_good_season,GrainsRootsTubers_bad_season,GrainsRootsTubers_last_month,GrainsRootsTubers_ind24h,GrainsRootsTubers_source,GrainsRootsTubers_source_good,GrainsRootsTubers_source_bad,GrainsRootsTubers_source_last_month,Legumes,Legumes_good_season,Legumes_bad_season,Legumes_last_month,Legumes_ind24h,Legumes_source,Legumes_source_good,Legumes_source_bad,Legumes_source_last_month,Nuts_Seeds,Nuts_Seeds_good_season,Nuts_Seeds_bad_season,Nuts_Seeds_last_month,Nuts_Seeds_ind24h,Nuts_Seeds_source,Nuts_Seeds_source_good,Nuts_Seeds_source_bad,Nuts_Seeds_source_last_month,Veg_Leafy,Veg_Leafy_good_season,Veg_Leafy_bad_season,Veg_Leafy_last_month,Veg_Leafy_ind24h,Veg_Leafy_source,Veg_Leafy_source_good,Veg_Leafy_source_bad,Veg_Leafy_source_last_month,VitA_Veg_Fruit,VitA_Veg_Fruit_good_season,VitA_Veg_Fruit_bad_season,VitA_Veg_Fruit_last_month,VitA_Veg_Fruit_ind24h,VitA_Veg_Fruit_source,VitA_Veg_Fruit_source_good,VitA_Veg_Fruit_source_bad,VitA_Veg_Fruit_source_last_month,Vegetables,Vegetables_good_season,Vegetables_bad_season,Vegetables_last_month,Vegetables_ind24h,Vegetables_source,Vegetables_source_good,Vegetables_source_bad,Vegetables_source_last_month,Fruits,Fruits_good_season,Fruits_bad_season,Fruits_last_month,Fruits_ind24h,Fruits_source,Fruits_source_good,Fruits_source_bad,Fruits_source_last_month,Meat,Meat_good_season,Meat_bad_season,Meat_last_month,Meat_ind24h,Meat_source,Meat_source_good,Meat_source_bad,Meat_source_last_month,Eggs,Eggs_good_season,Eggs_bad_season,Eggs_last_month,Eggs_ind24h,Eggs_source,Eggs_source_good,Eggs_source_bad,Eggs_source_last_month,Milk_Dairy,Milk_Dairy_good_season,Milk_Dairy_bad_season,Milk_Dairy_last_month,Milk_Dairy_ind24h,Milk_Dairy_source,Milk_Dairy_source_good,Milk_Dairy_source_bad,Milk_Dairy_source_last_month,generated_note_name_913,aidreceived,giftsreceived,aidtypes,aid_other,aid_food_amount,gifttypes,gift_other,gift_food_amount,generated_note_name_936,offfarm_incomes_any,offfarm_incomes,offfarm_incomes_count,offfarm_incomes_other,offfarm_income_repeat_count,offfarm_income_proportion,spending_Off_farm_income,spending_On_farm_income,generated_note_name_976,PPI_1,PPI_2,PPI_3,PPI_4,PPI_5,PPI_6,PPI_7,PPI_8,PPI_9,PPI_10,generated_note_name_992,respondent_comments,GPS_latitude,GPS_longitude,_GPS_altitude,_GPS_precision,Additional_respondents,quality_rapport,quality_reliability,end_time_user,endtime_auto,endtime_calculated,notes,instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,_tags,_notes,_version,RegionName,DistrictID,DistrictName,FarmerGender,FarmerDistrict,FarmerItmYearStart,FarmerItmNumberLastYear,FarmerHerdMobileYn,FarmerCroppingYn,FarmerCatCode,FarmerCat,cattle_tlu,goat_tlu,sheep_tlu,pig_tlu,poultry_tlu,rabbit_tlu,equine_tlu,tot_tlu,milksellshr,prodsysmlk,ItmYearFirst,ItmYearLast,FarmerItmStat,VaccFrmrItmCnt,VaccItmStat,FarmerCatComb
14:03:00.000+03,8/11/17,357947074464794,2017-09-08T15:11:09.278+03,11:08:22,201707281411.0,Tanzania,000_TZS,'000 TZS,13,2157,1,3258111,Ngorongoro,,,pastoralist_long-term,,6 to 20,,,2015.0,,2010.0,0,,,Y,,,Y,,,"Farmer does not move, but livestock move",,Y,M,Y,,couple,none,47.0,52.0,primary,1,1,0,2,1,1,1,0,,own_land,5.0,0.0,0.0,,Female,,,,,,,30.0,acres,,Household Reciprocal,flat slope,N,no_grazing,N,,jan feb mar apr may jun jul aug sep oct nov dec,,,Y,cattle goats chicken_poultry,1,,,,Y,3,goats sheep,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,dispose,,,,,,,,,Y,,maize,1.0,,,,,Male,2.0,3.0,0.0,2.0,N,,,,,,,Y,,N,,,N,Food Fuel,,No_crop_only,N,,N,,,,Little,,N,,feb,jun,,,never,never,never,,never,never,monthly,never,never,,,,,daily,daily,Y,,,,,,,,weekly,N,,,,on-farm bought,,,,,Y,,,,bought,,,,daily,Y,,on-farm,,bought,,,,monthly,N,,,,bought,,weekly,weekly,daily,Y,,,,bought,,,,monthly,N,,,,on-farm Free,,,,weekly,N,,,,,,,monthly,never,Y,,,,on-farm,,,never,daily,,,,,on-farm bought,,Y,N,,,,,,,,N,,,,,UnderHalf,,food possessions invest_farm invest_people,,5,3,0,6,0,15,4,4.0,4.0,12,,,-6.5,31.8,1200,4.5509996,1,medium,4,17:44:00.000+03,2017-08-20T18:32:02.067+03,12:12:58,,uuid:4539579c-b6c2-4b5c-b210-317b678b2d59,297094,d361e7a2-302e-4ea6-a015-7ffd97a01f24,2017-09-10T21:14:54,345,,-1,,,20170722,Manyara,72.0,Rungwe,M,KILOLO,2017.0,1,N,Y,1,"pastoralist_non-itm, inactive vaccinator",79.37161678,5.097132735,0.0,0.0,8.09543081,0.0,0.0,4.901197184,Most,dairy,2017,0,inactive,4,active,2
13:30:00.000+03,9/11/17,357947074450462,2017-08-01T11:06:00.262+03,10:43:22,201708111113.0,Tanzania,000_TZS,'000 TZS,6,1061,2,3234802,Makuyuni,,,"dairy_non-itm, active vaccinator",,6 to 20,,,2015.0,,,50,,130.0,N,,,Y,,,,,Y,M,Y,,couple,man_works_away,40.0,61.0,primary,0,2,0,1,1,1,0,0,,communal_land,40.0,0.0,0.0,acres,Male,,,,,,,4.0,acres,,Household Reciprocal,slope steep_slope,N,no_grazing,N,,mar apr may jun jul aug,,,Y,cattle,3,,,,N,1,goats sheep chicken_poultry,,,,,,,,,,,,,,,,,N,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,soil_direct,,,,,,,,,Y,,maize millet rice,1.0,,,,,Male Female,0.0,2.0,0.0,2.0,Y,,,,,,,Y,,N,,,N,Food,,No_dont_grow,Y,,N,,,,,,N,,sep,may,,,never,never,monthly,never,never,,never,never,,,,,,daily,,Y,,,,bought,,,,,N,,,,,,,,weekly,N,,,,bought,,,monthly,monthly,Y,,,,bought,,,,,N,,,,bought,,,daily,,Y,,,bought Free,bought,,,,never,N,,bought,,bought,,,,weekly,N,,,,on-farm bought,,monthly,never,monthly,N,,,,on-farm,,,,daily,Y,,on-farm bought,,on-farm,,N,N,,,,,,,,Y,ownbusiness,1.0,,,,food,food possessions,,14,3,6,6,9,15,4,4.0,0.0,12,,No Comment,-5.5,33.3,1260,4.5509996,1,medium,4,10:33:00.000+03,2017-09-10T23:53:07.533+03,06:39:22,,uuid:6f189455-d415-4e39-9359-798962879763,458257,475c35c2-21cc-48f9-8a82-c37ae48ba03e,2017-08-27T15:54:01,194,,-1,,,20170722,Manyara,8.0,Longido,M,Mbogwe,2014.0,1,N,Y,2,"pastoralist_non-itm, inactive vaccinator",1.252982213,3.6699355689999997,0.0,0.0,0.18973666,0.0,0.0,317.6656463,Little,dairy,2001,2008,inactive,3,active,2
16:07:00.000+03,11/23/17,357947074449837,2017-11-24T12:47:22.819+03,12:40:49,201708151115.0,Tanzania,000_TZS,'000 TZS,22,3127,1,1061510,Iringa Urban,,,,,50 plus,,,2015.0,,2002.0,4,,,Y,,,Y,,,,,Y,M,Y,,couple,none,40.0,32.0,primary,1,4,5,1,1,1,0,0,,own_land,2.0,0.0,0.0,acres,Male,,,,,,,8.0,acres,,Household,flat,Y,own_land common_land_close,N,,oct nov dec,,,Y,cattle,1,,,,Y,3,,,,,,,,,,5.0,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,kg,week,,,,,,,day,,,,,,,,,Y,,,,,,N,,,,sell,,,,,,,,,N,,maize,2.0,,,,mango oranges beans cassava banana potato onion tomato,Male Female,3.0,1.0,0.0,2.0,N,,,,,,,N,,N,,,N,Food Fuel,,Rotation,N,,N,,,,,,N,,,mar,,,never,,never,,,never,never,,never,,,,,daily,daily,Y,,,on-farm bought,on-farm,,,,weekly,N,,,,on-farm bought,,,,weekly,N,,,,,,,weekly,daily,Y,,,bought,on-farm bought,,weekly,never,monthly,N,,,bought,bought,,,,monthly,Y,,,,bought,,,,never,N,,,,on-farm bought,,,,weekly,N,,,,on-farm bought,,,,weekly,N,,,,on-farm,,,,daily,Y,,,on-farm,on-farm,,N,N,,,,,,,,N,,,,1.0,,possessions invest_farm,food possessions invest_farm invest_people,,5,5,6,6,9,15,4,4.0,4.0,12,,,-7.5,31.4,1724,4.5509996,2,easy,3,10:32:00.000+03,2017-08-20T18:22:10.355+03,13:47:36,A farmer requesting for ITM vaccine to vaccinate his cattles ,uuid:211fe00c-0309-49f3-82ab-293ceeac0cb0,447842,60ebf5a5-7595-4980-9ecf-ac3625ad0cec,2017-09-13T10:16:16,447,,-1,,,20170722,Arusha,144.0,Mbogwe,M,Muleba,2016.0,1,N,Y,5,"dairy_non-itm, active vaccinator",3.7589466380000003,41.59260311,0.0,0.0,0.0,0.0,0.0,8.921669711,Most,dairy,0,0,inactive,9,inactive,2
18:49:00.000+03,11/30/17,357947074465049,2017-11-21T14:47:39.979+03,10:15:34,20171120.0,Tanzania,000_TZS,'000 TZS,5,2084,1,2005104,BONDE LA SONGWE/MBEYA,,,,,50 plus,,herd_1_5,2015.0,,,0,,,N,,,Y,,,,,Y,M,Y,child,couple,none,56.0,53.0,primary,3,2,5,1,0,1,0,0,,own_land,2.0,0.0,0.0,acres,Male Female,,,,,,,11.0,acres,,Household Hire_labour,flat slope,Y,own_land no_grazing,N,,,,,Y,cattle,1,,,,Y,2,sheep pigs chicken_poultry rabbits other1,,,,,,,100.0,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,Y,,,,soil_direct,,,,,,,,,N,,maize beans,2.0,,,,,Male,3.0,0.0,1.0,1.0,N,,,kg,,,,N,maize,N,,,Y,Food,,Intercrop,N,,N,,,regular,,,N,feb,nov,jun,,,never,monthly,never,never,never,monthly,never,never,,,,,,,daily,Y,,,on-farm bought,on-farm bought Free,,,,weekly,N,,,,bought,,daily,,monthly,N,,,,bought,,,,daily,N,,on-farm Free,,bought,,weekly,,never,Y,,,,bought,,weekly,monthly,monthly,N,,,,,,weekly,never,weekly,N,,,,bought,,weekly,,weekly,Y,,,,on-farm bought,,,,monthly,N,,,,bought,,,,daily,N,,,,on-farm,,N,N,,,,,,,,Y,,,,,,possessions invest_farm invest_people,food possessions invest_farm invest_people,,11,3,0,6,0,0,0,4.0,4.0,12,,,-8.4,31.7,1241,4.5509996,1,easy,3,12:42:00.000+03,2017-12-03T20:17:31.347+03,08:53:42,More awerenes is needed about ITM,uuid:9a9ccb2a-da64-4d97-b39c-6a63fa21d925,297041,051969b0-555f-4a2e-9178-72ce80678cdd,2017-08-09T05:45:11,314,,-1,,,20170722,Mbeya,20.0,Kilolo,,MUSOMA,0.0,1,N,Y,4,"pastoralist_non-itm, inactive vaccinator",3.252982213,2.0388530940000003,0.0,0.0,0.0,0.0,0.0,141.198621,Half,dairy,0,0,long-term,0,active,3
10:46:00.000+03,7/26/17,357947074449894,2017-11-18T10:10:03.351+03,08:35:56,201711270915.0,Tanzania,000_TZS,'000 TZS,4,3239,1,3199809,Nyang'ware,,,"pastoralist_non-itm, inactive vaccinator",,50 plus,,herd_50_plus,0.0,,,4,,,Y,,,Y,,,A farmer is categorised as pastoralist just starting but he is a pastoralist non ITM user.,,Y,M,Y,,couple,none,59.0,44.0,literate,1,5,2,2,0,1,1,0,,own_land rent_in_land,2.0,0.0,0.0,acres,Male Other_family_male Other_family_female,,,,,,,2.0,acres,,Hire_labour,flat slope,N,no_grazing,N,,,,,Y,cattle,1,Dog,,,N,1,chicken_poultry,,🐕,,,,,250.0,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,soil_direct,,,All,,,,,,Y,,maize,1.0,,,,,Male Female,0.0,0.0,0.0,1.0,N,,,,,,,Y,,Y,,,Y,,,Rotation,N,,Y,,,,,,N,,,jun,,,never,never,never,never,never,monthly,monthly,never,,,,,,daily,daily,Y,,,,on-farm,,weekly,,daily,N,,,,bought,,weekly,weekly,never,Y,,,,bought,,,,daily,Y,,,,bought,,,weekly,weekly,N,,,bought,,,,,weekly,Y,,,,,,,,daily,N,,on-farm bought Free,,,,,,weekly,N,,,,,,never,,never,N,,,,bought,,,,daily,Y,,,,on-farm,,N,N,,,Half,,,,,N,,,,,,,food possessions invest_farm invest_people,,17,3,0,6,0,0,0,4.0,4.0,12,,,-3.3,33.8,1754,4.5509996,1,medium,4,,2017-12-06T06:39:22.243+03,18:21:43,More awerenes is needed about ITM,uuid:23559169-ff5c-43c5-92f9-f98dff67c7bf,297035,c005cd09-23c7-4424-9add-833f0dbdf942,2017-08-20T15:04:27,608,,-1,,,20170722,Shinyanga,27.0,Ngorongoro,M,Kiteto,2015.0,2,N,Y,5,"pastoralist_non-itm, inactive vaccinator",1.68173162,3.0582796410000004,0.0,0.0,0.474341649,0.0,0.0,26.87140895,Little,dairy,0,2017,inactive,6,active,3
12:13:00.000+03,9/5/17,357947074464794,2017-09-05T10:55:41.823+03,10:56:14,201708281245.0,Tanzania,000_TZS,'000 TZS,13,3088,1,2073101,IKUMBI/MBEYA,,,,,1 to 5,,herd_1_5,,,,83,,5.0,Y,,N,Y,,,,,Y,M,Y,,woman_single,none,54.0,38.0,secondary,1,2,1,1,2,4,0,0,,own_land rent_in_land,,0.0,0.0,acres,Male Female,,7.0,acres,,,,2.0,acres,,Household,flat slope,Y,own_land,,,,,,Y,cattle,1,,,,N,1,goats sheep,,,,,,,,,1.0,,,,,,,,N,,,,,,,,,,,,,,,,,,use,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,N,,,,sell dispose,,,,,,,,,Y,,maize,1.0,,,,,Male,0.0,2.0,0.0,1.0,Y,,,kg,,,,N,maize beans cassava fodder_grass banana,N,,,Y,,,No_crop_only,Y,,N,,,regular,,,N,feb mar,,jul,,,never,never,never,never,never,,,never,,,,,,,daily,Y,,,,on-farm bought,,daily,,weekly,N,,bought,,on-farm bought,,,monthly,never,N,,,,bought,,,,daily,Y,,,,bought,,,,daily,N,,,,bought,,,,daily,Y,,,,bought,,,,daily,Y,,bought,,bought,,weekly,monthly,weekly,N,,,,on-farm bought,,,,weekly,N,,,,on-farm,,,daily,weekly,Y,,,on-farm,on-farm,,N,N,,,,,,,,Y,localbusiness,,,,,food invest_farm,food possessions invest_farm invest_people,,17,3,0,6,0,15,4,4.0,0.0,a0,,,-5.1,35.3,664,4.5509996,1,easy,5,13:55:00.000+03,2017-12-03T14:13:45.866+03,14:16:32,,uuid:32c330ed-02d2-4513-964a-447263b638ba,452238,b5b8d9b0-9ec9-4071-9312-811b63e0debe,2017-12-06T03:30:17,59,,-1,,,20170722,Manyara,27.0,Arusha Urban,M,Meatu,,22,Y,Y,1,dairy_just-starting,1.252982213,0.0,0.0,0.0,0.284604989,0.0,0.0,114.1702622,Most,dairy,0,0,inactive,11,active,2
,12/5/17,357947074465031,2017-11-24T12:34:16.070+03,11:24:06,201708161629.0,Tanzania,000_TZS,'000 TZS,13,3236,1,1055101,H/Msalala,,,"pastoralist_non-itm, inactive vaccinator",,50 plus,,herd_1_5,2016.0,,,53,,1.0,N,,,Y,,Y,,,Y,M,Y,,couple,none,45.0,55.0,secondary,1,2,3,2,1,1,1,0,,own_land,56.0,0.0,0.0,acres,Male Female,,,,,,,5.0,acres,,Household Hire_labour,flat slope,Y,no_grazing,N,,,,,Y,cattle,3,,,,Y,1,chicken_poultry,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,soil_direct sell,,,,,,,,,N,,maize,2.0,,,,millet banana other1,Male Female,0.0,4.0,0.0,1.0,N,,,,,,,Y,maize beans,,,,N,,,Intercrop,,,N,,,,,,N,,jun,jul,,,never,never,never,,never,,never,never,never,,,,,,daily,Y,,,,on-farm bought,,,,monthly,Y,,,,,,never,,daily,N,,,,bought,,,,monthly,Y,,,,bought,,,,daily,N,,,,on-farm,,,weekly,daily,N,,,bought,on-farm,,,,,Y,,,,,,,,weekly,N,,,,on-farm bought,,never,,weekly,N,,,,,,,daily,daily,Y,,on-farm,,,,N,N,,,,,,,,N,,,,,,,food possessions invest_farm invest_people,,17,3,0,6,0,15,4,4.0,4.0,12,,,-3.6,33.4,1293,4.5509996,1,medium,3,08:58:00.000+03,2017-09-11T19:34:31.019+03,18:38:15,Pastoralist non itm,uuid:9227c676-7c48-493b-8fb4-531ba1431214,332158,e89e53cb-0bc4-4e01-aa2f-e9abcf981095,2017-09-13T09:27:23,934,,-1,,,20170722,Iringa,165.0,Mufindi,Me,Kiteto,,69,N,Y,6,dairy_long-term,4.8874587080000005,0.0,0.0,0.0,0.252982213,0.0,0.0,2.494084313,All,dairy,0,2017,inactive,22,active,4
,11/18/17,357947074449845,2017-08-16T08:22:12.312+03,11:59:00,201711281002.0,Tanzania,000_TZS,'000 TZS,6,3194,1,3008808,,,,pastoralist_just-starting,,1 to 5,,herd_21_50,0.0,,,2,,,N,,,Y,,,,,Y,M,Y,,couple,none,42.0,38.0,primary,1,2,1,1,1,0,0,0,,own_land,1.0,0.0,0.0,acres,Male Female,,,,,,,25.0,acres,,Household Reciprocal Hire_labour,flat,Y,common_land_close,Y,,,,,Y,cattle goats sheep chicken_poultry,3,Dogs,,,Y,3,chicken_poultry,,,,,,,,21.0,36.0,,,,,,,,N,,Cultured milk,,,,,,,,,,,,,,,,,,,,,,litres,,,,,,,,,,Male Female,,,,,,,N,givetrade,,,,,N,,,,,,,,,,,,,Y,,plantain,2.0,,,,cacao,Male Female,0.0,3.0,1.0,1.0,Y,,,,,,,Y,maize beans potato,N,,,Y,,,No_dont_grow,N,,N,,,,,,N,jan apr may dec,,jul,,,daily,never,never,never,never,monthly,daily,never,never,,,,,,daily,Y,,,on-farm,on-farm,,weekly,,weekly,Y,,,bought,on-farm bought,,,,monthly,N,,,,bought,,,,daily,Y,,,,bought,,,,,N,,,,on-farm,,daily,,daily,Y,,bought,,on-farm bought,,monthly,,weekly,N,,on-farm bought Free,,bought,,,weekly,,N,,,,bought,,,,weekly,N,,bought Free,bought Free,on-farm,,,daily,daily,Y,,,,on-farm,,N,N,,,,,,,,Y,,,,,Half,food possessions invest_farm invest_people,food possessions invest_farm invest_people,,14,0,0,6,0,0,0,4.0,4.0,12,, High cost of animal medicines and treatments,-10.7,36.4,1398,6.068,1,difficult,3,12:10:00.000+03,2017-08-06T23:49:37.812+03,15:40:53,,uuid:4538fb25-dda3-4b9e-812f-e7d46f1e8d19,297063,37c7fde3-83a5-4b3d-afd6-a3ca4b5f2fbf,2017-09-02T17:47:35,294,,-1,,,20170722,Kagera,72.0,Simanjiro,M,SIMANJIRO,,2,Y,Y,8,PNITM,2.252982213,0.0,0.0,0.0,3.573373756,0.0,0.0,28.39784973,All,dairy,0,2016,inactive,4,active,3
,8/29/17,357947074449795,2017-09-08T14:33:13.123+03,11:12:41,201707291127.0,Tanzania,000_TZS,'000 TZS,5,3144,1,3044409,GEITA,,Simanjiro/ emboret,pastoralist_long-term,,1 to 5,,,2016.0,,,0,,,N,,,Y,,,,,Y,M,Y,,couple,none,53.0,28.0,secondary,0,1,0,1,0,0,1,0,,own_land rent_out_land,3.0,0.0,0.0,acres,Male Female,,,,,,,1.5,acres,,Hire_labour,slope,Y,no_grazing,N,,,,,Y,cattle goats sheep,2,,,,Y,1,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,litres,month,,,,,,,year,,,,,,,,,N,,,,,,N,,,,soil_direct,,,,,,,,,Y,,,,,,,,Male Female,3.0,2.0,0.0,1.0,Y,,,,DAP,,,Y,,N,,jan feb dec,N,Food,,Intercrop,N,,N,,,not_important,,,N,,,,,,never,never,never,never,never,never,never,never,never,,,,daily,,daily,Y,,on-farm bought,,on-farm,,,,weekly,N,,on-farm,,,,monthly,never,weekly,N,,,,bought,,,,daily,Y,,,,bought,,,,never,N,,,,on-farm,,daily,weekly,,Y,,,,,,,,daily,N,,,,bought,,weekly,,weekly,N,,,Free,on-farm bought,,daily,,never,N,,,on-farm,on-farm,,,,daily,Y,,,Free,on-farm,,N,Y,,,,,,,,N,,,,,,,food possessions invest_farm invest_people,,5,3,6,6,9,0,4,4.0,4.0,12,,,-5.1,34.5,1143,4.5509996,1,medium,3,,2017-08-27T18:48:27.479+03,19:01:25,,uuid:c2c55b64-7976-4594-a15a-3e9175ec8b7c,297064,e7aaf281-86af-43a9-ab1a-ce6848767bd5,2017-08-09T05:44:04,896,,-1,,,20170722,Tabora,8.0,Mbeya Rural,M,Njombe,,1,N,Y,2,pastoralist_non-itm_active,4.709357415,8.359297685,0.0,0.0,0.158113883,0.0,0.0,7.836288747999999,Half,dairy,0,2017,inactive,5,inactive,3
09:00:00.000+03,7/31/17,357947074450462,2017-11-19T11:06:48.476+03,11:42:53,201708101047.0,Tanzania,000_TZS,'000 TZS,5,3233,1,2107213,Longido,,,dairy_just-starting,,50 plus,,,2014.0,,,4,,0.0,Y,,,N,,,,,Y,M,Y,,couple,none,44.0,28.0,primary,0,1,2,0,1,1,0,0,,own_land,,0.0,0.0,acres,Male Female,,,,,,,250.0,acres,,Household,flat slope,Y,no_grazing,Y,,jan jul aug sep oct nov dec,,,Y,cattle,1,,,,N,3,goats sheep chicken_poultry rabbits,,🐕,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,sell,,,,,N,,,,,,,,,,,,,Y,,maize beans,1.0,,,,,Male Female,3.0,2.0,0.0,,N,,,,,,YARA WINNER,Y,maize,Y,,,Y,,,No_crop_only,,,N,,oct nov,,,,N,,,may,,,never,never,never,never,,,daily,never,never,,,,,weekly,daily,Y,,,,on-farm,,weekly,,weekly,Y,,on-farm,,bought,,weekly,,weekly,N,,,,bought,,,,never,Y,,,,bought,,,,daily,Y,,bought,,,,,,daily,Y,,,,on-farm bought,,,,never,N,,,,,,,,never,Y,,,,on-farm bought,,,,never,N,,,,on-farm,,daily,,daily,Y,,,Free,on-farm Free,,N,N,,,,,,,,N,localbusiness gov_institution,,,,UnderHalf,,food possessions invest_people,,11,0,0,6,9,0,4,4.0,4.0,12,,,-9.2,39.0,1501,4.5509996,1,medium,3,10:56:00.000+03,2017-12-03T15:55:42.807+03,17:56:25,,uuid:2f90881a-b6fa-4c7f-88fd-4d7447758425,268551,e9d80a8f-23b7-4ce0-a225-46f27c33c6c9,2017-09-02T17:47:52,719,,-1,,,20170722,Manyara,20.0,Kiteto,,Geita,2014.0,0,Y,N,1,pastoralist_long-term,4.709357415,0.0,0.0,0.0,0.0,0.0,0.0,286.1276556,Most,dairy,0,2015,long-term,0,inactive,4
