start_time_user,date_user,deviceid,starttime_auto,starttime_calculated,date_time,country,local_currency,currency_label,RegionID,VaccID,priority_backup,HouseholdID,FarmerLocation,farmer_location,farmer_location_new,FarmerCat1,Categorisation,HerdSizeCat,herd_size_cat,herd_size_cat_new,ItmStartYear,itm_start_year,ItmStartYearNew,ItmLastYearNumber,itm_last_year_number,ItmLastYearNumberNew,HerdMobileYN,herd_mobile,HerdMobileYnNew,CroppingYN,cropping_yn,cropping_yn_new,NoteUpdateBackInfo,agreement,participation,respondentsex,respondent_is_head,household_position,household_type,work_away,age_malehead,age_femalehead,education_level,children_under_4,children_4to10,males11to24,females11to24,males25to50,females25to50,malesover50,femalesover50,generated_note_name_101,land_tenure,landowned_crop,landowned_grass_enclosed,landowned_grass_open,unitland_owned,land_ownership,areaunits_other_own,landrentin,unitland_rentin,landrentout,unitland_rentout,areaunits_other_rent,landcultivated,unitland,areaunits_other,Farm_labour,land_slope,homegarden,pasture_grazing,pastureland_controldry,pastureland_controlown_when,pastureland_commonland_when,pastureland_awayland_when,generated_note_name_138,livestock_owners,livestock,livestock_count,livestock_other1,livestock_other2,livestock_other3,livestock_stabled,livestock_repeat_count,livestock_notimportant,livestock_notimp_otherpoultry_name,livestock_notimp_other1_name,livestock_notimp_other2_name,livestock_notimp_other3_name,livestock_notimp_cattle,livestock_notimp_sheep,livestock_notimp_goats,livestock_notimp_pigs,livestock_notimp_chicken_poultry,livestock_notimp_rabbits,livestock_notimp_donkeys,livestock_notimp_fish,livestock_notimp_beehives,livestock_notimp_other1,livestock_notimp_other2,livestock_notimp_other3,dairy_products_yn,dairy_products,dairy_products_other,cheese_amount,cheese_units,cheese_time_units,cheese_amount_units_other,cheese_amount_time_units_other,cheese_use,cheese_consumed_amount,cheese_sell_amount,cheese_sold_income,cheese_sold_price_timeunits,butter_amount,butter_units,butter_time_units,butter_amount_units_other,butter_amount_time_units_other,butter_use,butter_consumed_amount,butter_sell_amount,butter_sold_income,butter_sold_price_timeunits,other_dairy_amount,other_dairy_units,other_dairy_time_units,other_dairy_amount_units_other,other_dairy_amount_time_units_other,other_dairy_use,other_dairy_consumed_amount,other_dairy_sell_amount,other_dairy_sold_income,other_dairy_sold_price_timeunits,dairy_products_who_sells,dairy_products_who_control_eating,wool_collect,wool_use,wool_consumed_amount,wool_sell_amount,wool_sold_income,livestock_wool_who_sells,skins_collect,skins_use,skins_consumed_amount,skins_sell_amount,skins_sold_income,livestock_skins_who_sells,rental_collect,rent_out_animals_which,rental_sold_income,livestock_rental_who_sells,livestock_manure,livestock_manure_soil,livestock_manure_store_pile,livestock_manure_store_enclosed,livestock_manure_biodigester,livestock_manure_fuel,livestock_manure_sell,livestock_manure_dispose,generated_note_name_636,grow_crops,generated_note_name_642,crops,crop_count,crops_other1,crops_other2,crops_other3,crops_notimportant,farm_planning_who,veg_count,fruit_count,fodder_count,crop_repeat_count,use_fertilisers,fertiliser_crops,fertiliser_amount,fertiliser_units,fertiliser_type,fertiliser_units_other,fertiliser_type_other,use_manure_compost,manure_compost_crops,land_irrigated,Irrigation_crops,Irrigation_months,manage_trees,tree_uses,tree_uses_other,use_legumes_fertility,agroforestry,generated_note_name_750,gather_wildfoods,wildfoods,wildfood_collect_when,wildfood_importance,wildfood_amount,generated_note_name_764,foodshortagetime,foodshortagetime_months_which,food_worst_month,food_best_month,generated_note_name_773,generated_note_name_774,HFIAS_9,HFIAS_8,HFIAS_7,HFIAS_6,HFIAS_5,HFIAS_4,HFIAS_3,HFIAS_2,HFIAS_1,generated_note_name_787,generated_note_name_788,Grains_roots_tubers,GrainsRootsTubers_good_season,GrainsRootsTubers_bad_season,GrainsRootsTubers_last_month,GrainsRootsTubers_ind24h,GrainsRootsTubers_source,GrainsRootsTubers_source_good,GrainsRootsTubers_source_bad,GrainsRootsTubers_source_last_month,Legumes,Legumes_good_season,Legumes_bad_season,Legumes_last_month,Legumes_ind24h,Legumes_source,Legumes_source_good,Legumes_source_bad,Legumes_source_last_month,Nuts_Seeds,Nuts_Seeds_good_season,Nuts_Seeds_bad_season,Nuts_Seeds_last_month,Nuts_Seeds_ind24h,Nuts_Seeds_source,Nuts_Seeds_source_good,Nuts_Seeds_source_bad,Nuts_Seeds_source_last_month,Veg_Leafy,Veg_Leafy_good_season,Veg_Leafy_bad_season,Veg_Leafy_last_month,Veg_Leafy_ind24h,Veg_Leafy_source,Veg_Leafy_source_good,Veg_Leafy_source_bad,Veg_Leafy_source_last_month,VitA_Veg_Fruit,VitA_Veg_Fruit_good_season,VitA_Veg_Fruit_bad_season,VitA_Veg_Fruit_last_month,VitA_Veg_Fruit_ind24h,VitA_Veg_Fruit_source,VitA_Veg_Fruit_source_good,VitA_Veg_Fruit_source_bad,VitA_Veg_Fruit_source_last_month,Vegetables,Vegetables_good_season,Vegetables_bad_season,Vegetables_last_month,Vegetables_ind24h,Vegetables_source,Vegetables_source_good,Vegetables_source_bad,Vegetables_source_last_month,Fruits,Fruits_good_season,Fruits_bad_season,Fruits_last_month,Fruits_ind24h,Fruits_source,Fruits_source_good,Fruits_source_bad,Fruits_source_last_month,Meat,Meat_good_season,Meat_bad_season,Meat_last_month,Meat_ind24h,Meat_source,Meat_source_good,Meat_source_bad,Meat_source_last_month,Eggs,Eggs_good_season,Eggs_bad_season,Eggs_last_month,Eggs_ind24h,Eggs_source,Eggs_source_good,Eggs_source_bad,Eggs_source_last_month,Milk_Dairy,Milk_Dairy_good_season,Milk_Dairy_bad_season,Milk_Dairy_last_month,Milk_Dairy_ind24h,Milk_Dairy_source,Milk_Dairy_source_good,Milk_Dairy_source_bad,Milk_Dairy_source_last_month,generated_note_name_913,aidreceived,giftsreceived,aidtypes,aid_other,aid_food_amount,gifttypes,gift_other,gift_food_amount,generated_note_name_936,offfarm_incomes_any,offfarm_incomes,offfarm_incomes_count,offfarm_incomes_other,offfarm_income_repeat_count,offfarm_income_proportion,spending_Off_farm_income,spending_On_farm_income,generated_note_name_976,PPI_1,PPI_2,PPI_3,PPI_4,PPI_5,PPI_6,PPI_7,PPI_8,PPI_9,PPI_10,generated_note_name_992,respondent_comments,GPS_latitude,GPS_longitude,_GPS_altitude,_GPS_precision,Additional_respondents,quality_rapport,quality_reliability,end_time_user,endtime_auto,endtime_calculated,notes,instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,_tags,_notes,_version,RegionName,DistrictID,DistrictName,FarmerGender,FarmerDistrict,FarmerItmYearStart,FarmerItmNumberLastYear,FarmerHerdMobileYn,FarmerCroppingYn,FarmerCatCode,FarmerCat,cattle_tlu,goat_tlu,sheep_tlu,pig_tlu,poultry_tlu,rabbit_tlu,equine_tlu,tot_tlu,milksellshr,prodsysmlk,ItmYearFirst,ItmYearLast,FarmerItmStat,VaccFrmrItmCnt,VaccItmStat,FarmerCatComb
11:47:00.000+03,9/8/17,357947074449894,2017-09-08T11:28:33.714+03,11:28:33,201709081147,Tanzania,000_TZS,'000 TZS,26,2150,2,2150901,Tabora Urban,,,dairy_just-starting,,50 plus,,,2016,,,1,,,Y,,,Y,,,,,Y,M,Y,,couple,none,40,32,primary,0,3,0,2,1,1,0,0,,own_land,6,0,0,acres,Male Female,,,,,,,6,acres,,Household Hire_labour,flat,N,common_land_close no_grazing,,,,,,Y,cattle,1,,,,N,1,goats pigs,,,,,,,9,38,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,,,,,,,,Y,,maize rice,2,,,,mango cassava,Male Female,0,1,1,2,Y,maize rice,200,kg,Urea DAP,,,N,,N,,,N,,,Intercrop,N,,N,,,,,,N,,,may,,,never,never,monthly,,,,,,,,,,,,daily,Y,,,,on-farm,,,,daily,Y,,,,bought,,,,monthly,N,,,,bought,,,,daily,Y,,,,bought,,,,daily,Y,,,,bought,,,,daily,Y,,,,bought,,,,weekly,N,,,,bought,,,,weekly,N,,,,bought,,,,never,N,,,,bought,,,,daily,Y,,,,on-farm,,N,N,,,,,,,,Y,otherlabour,1,,1,Half,food possessions invest_farm invest_people,food possessions invest_farm invest_people,,5,3,0,6,9,15,4,4,4,12,,Veterinary officers should go to the village for collecting data on who want the vaccine so as to get required number of calves for vaccination early in order to avoid delaying of vaccination,-5.1,32.7,1167,4.5509996,1,medium,3,12:39:00.000+03,2017-09-10T23:45:38.470+03,23:45:38,None,uuid:16a50e85-fedf-48cf-81c3-6bb44957b008,328958,16a50e85-fedf-48cf-81c3-6bb44957b008,2017-09-10T20:58:05,480,,-1,,,20170722,Tabora,165,Tabora Urban,M,Tabora Urban,2016,1,Y,Y,2,dairy_just-starting,19.32813697,1.834967784,0,11.36465074,0,0,0,32.52775549,Most,dairy,2016,2016,just-started,7,active,2
11:52:00.000+03,9/9/17,357947074449894,2017-09-09T11:52:09.009+03,11:52:09,201709091152,Tanzania,000_TZS,'000 TZS,26,2155,2,2155808,Uyui,,,"pastoralist_non-itm, inactive vaccinator",,50 plus,,,0,,,0,,,Y,,,Y,,,,,Y,M,Y,,couple,none,43,39,primary,0,2,1,1,1,1,1,1,,own_land,22,0,0,acres,Male Female,,,,,,,22,acres,,Household,flat,N,common_land_close,N,,jan feb mar apr may jun jul aug sep oct nov dec,,,Y,cattle,1,,,,N,1,goats sheep chicken_poultry,,,,,,15,10,,21,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,use,,,,,N,,,,,,,,,,,,,Y,,maize rice,2,,,,mango beans cassava ground_nut banana,Male Female,2,2,0,2,Y,maize beans rice,200,kg,Urea CAN,,,Y,maize beans rice cassava ground_nut banana,N,,,N,,,Intercrop,N,,N,,,,,,N,,,jun,,,never,never,monthly,,,,,,,,,,,,daily,Y,,,,on-farm,,,,weekly,Y,,,,on-farm,,,,daily,Y,,,,on-farm,,,,daily,N,,,,bought,,,,monthly,N,,,,bought,,,,daily,Y,,,,bought,,,,monthly,N,,,,bought,,,,weekly,N,,,,bought,,,,never,N,,,,on-farm,,,,daily,Y,,,,on-farm,,N,N,,,,,,,,Y,ownbusiness,1,,1,Little,food possessions invest_farm invest_people,food possessions invest_farm invest_people,,5,3,6,6,0,15,4,4,4,12,,"We need education on agriculture and livestock production, our crops have no market, also we do not have agrovets near by.",-5.1,33.1,1270,4.5509996,1,medium,3,12:23:00.000+03,2017-09-10T23:46:14.061+03,23:46:14,None,uuid:e254982e-202e-423b-ba75-b5fd0558dc9d,328959,e254982e-202e-423b-ba75-b5fd0558dc9d,2017-09-10T21:01:09,481,,-1,,,20170722,Tabora,167,Uyui,M,Uyui,0,0,Y,Y,8,"pastoralist_non-itm, inactive vaccinator",73.18286401,2.038853094,3.058279641,0,0.664078309,0,0,78.94407505,Most,dairy,0,0,inactive,0,inactive,4
12:40:00.000+03,8/21/17,357947074449894,2017-08-21T12:40:21.760+03,12:40:21,201708211240,Tanzania,000_TZS,'000 TZS,16,3117,1,3117807,SENGEREMA,,,"pastoralist_non-itm, inactive vaccinator",,50 plus,,,0,,,0,,,Y,,,Y,,,,,Y,M,Y,,couple,none,44,41,primary,0,1,3,1,1,1,0,0,,own_land rent_out_land,8,0,0,acres,Male Female,,,,12,acres,,8,acres,,Household Hire_labour,flat slope,N,common_land_close,N,,jan feb mar apr may jun jul aug sep oct nov dec,,,Y,cattle,1,,,,N,1,goats chicken_poultry,,,,,,,15,,40,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,,,,,,,,Y,,maize rice,2,,,,beans,Male Female,0,0,0,2,N,,,,,,,N,,N,,,N,,,Intercrop,N,,N,,,,,,N,,,apr,,,never,never,monthly,,,,,,,,,,,,daily,Y,,,,bought,,,,weekly,N,,,,bought,,,,monthly,N,,,,bought,,,,weekly,Y,,,,bought,,,,weekly,Y,,,,bought,,,,daily,Y,,,,bought,,,,weekly,N,,,,bought,,,,daily,Y,,,,bought,,,,never,N,,,,on-farm bought,,,,weekly,Y,,,,bought,,N,N,,,,,,,,Y,ownbusiness,1,,1,All,food possessions invest_farm invest_people,food possessions invest_farm invest_people,,2,3,0,6,0,15,4,4,4,12,,"We need that vaccine, also we need diptank for washing our animals",-2.9,32.7,1169,4.5509996,1,medium,3,13:34:00.000+03,2017-09-10T23:50:46.511+03,23:50:46,None,uuid:e11f1265-4dc8-4a50-b215-c3fa085c9f50,328960,e11f1265-4dc8-4a50-b215-c3fa085c9f50,2017-09-10T21:12:18,482,,-1,,,20170722,Mwanza,112,Sengerema,Me,SENGEREMA,0,0,Y,Y,8,"pastoralist_non-itm, inactive vaccinator",26.16450771,3.058279641,0,0,1.264911064,0,0,30.48769842,Most,dairy,0,0,inactive,0,inactive,4
13:46:00.000+03,8/21/17,357947074449894,2017-08-21T13:46:50.542+03,13:46:50,201708211346,Tanzania,000_TZS,'000 TZS,16,3117,1,3117810,SENGEREMA,,,"pastoralist_non-itm, inactive vaccinator",,50 plus,,,0,,,0,,,Y,,,Y,,,,,Y,F,N,married_to,couple,none,51,48,primary,3,2,3,3,1,1,1,1,,own_land,7,0,0,acres,Male Female,,,,,,,0,acres,,Household,flat slope,N,common_land_close,N,,jan feb mar apr may jun jul aug sep oct nov dec,,,Y,cattle,1,,,,N,1,goats sheep chicken_poultry,,,,,,16,21,,15,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,,,,,,,,Y,,maize rice,2,,,,beans potato,Male Female,0,0,0,2,N,,,,,,,N,,N,,,N,,,Intercrop,N,,N,,,,,,N,,,apr,,,never,never,monthly,,,,,,,,,,,,daily,Y,,,,on-farm,,,,weekly,Y,,,,on-farm bought,,,,monthly,N,,,,bought,,,,monthly,N,,,,bought,,,,weekly,Y,,,,bought,,,,weekly,Y,,,,bought,,,,weekly,Y,,,,bought,,,,daily,Y,,,,bought,,,,never,N,,,,on-farm,,,,daily,Y,,,,on-farm,,N,N,,,,,,,,Y,gov_institution,1,,1,Half,food possessions invest_farm invest_people,food possessions invest_farm invest_people,,11,0,0,6,0,0,4,4,4,12,,We need diptank for washing our animals,-2.9,32.7,1154,4.5509996,2,medium,3,14:30:00.000+03,2017-09-10T23:50:57.337+03,23:50:57,None,uuid:8621b700-c554-441f-9367-f9183b027bf3,328961,8621b700-c554-441f-9367-f9183b027bf3,2017-09-10T21:12:27,483,,-1,,,20170722,Mwanza,112,Sengerema,Me,SENGEREMA,0,0,Y,Y,8,"pastoralist_non-itm, inactive vaccinator",49.44005251,4.281591497,3.26216495,0,0.474341649,0,0,57.45815061,Most,dairy,0,0,inactive,0,inactive,4
14:48:00.000+03,8/21/17,357947074449894,2017-08-21T14:48:30.596+03,14:48:30,201708211448,Tanzania,000_TZS,'000 TZS,16,3117,1,3117805,SENGEREMA,,,"pastoralist_non-itm, inactive vaccinator",,50 plus,,,0,,,0,,,Y,,,Y,,,,,Y,M,Y,,couple,none,36,23,primary,1,3,3,2,2,0,0,0,,own_land,17,0,13,acres,Male Female,,,,,,,17,acres,,Household Hire_labour,flat slope,N,common_land_close,N,,jan feb mar apr may jun jul aug sep oct nov dec,,,Y,cattle,1,,,,N,1,goats sheep chicken_poultry donkeys_horses,,,,,,26,34,,35,,2,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,,,,,,,,Y,,maize rice,2,,,,beans other1,Male Female,0,0,0,2,N,,,,,,,Y,maize beans rice other1,N,,,N,,,Intercrop,N,,N,,,,,,N,,,mar,,,never,never,monthly,,,,,,,,,,,,daily,Y,,,,on-farm,,,,weekly,Y,,,,bought,,,,monthly,N,,,,bought,,,,monthly,N,,,,bought,,,,never,N,,,,bought,,,,weekly,Y,,,,bought,,,,daily,Y,,,,bought,,,,weekly,Y,,,,bought,,,,weekly,N,,,,on-farm,,,,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,,,,,food possessions invest_farm invest_people,,0,0,0,6,0,0,4,4,4,12,,"We need enough medicine for our animals, also we need diptank for our animals",-2.9,32.7,1153,4.5509996,1,medium,3,15:30:00.000+03,2017-09-10T23:50:35.374+03,23:50:35,None,uuid:d53b0959-407d-4e30-ad7b-d2550225b73a,328962,d53b0959-407d-4e30-ad7b-d2550225b73a,2017-09-10T21:12:34,484,,-1,,,20170722,Mwanza,112,Sengerema,Me,SENGEREMA,0,0,Y,Y,8,"pastoralist_non-itm, inactive vaccinator",45.9201878,6.932100519,5.301018044,0,1.106797181,0,0.685785703,59.94588924,Most,dairy,0,0,inactive,0,inactive,4
14:37:00.000+03,8/22/17,357947074449894,2017-08-22T14:37:09.973+03,14:37:10,201708221437,Tanzania,000_TZS,'000 TZS,16,3120,2,3120807,KWIMBA,,,"pastoralist_non-itm, inactive vaccinator",,50 plus,,,0,,,0,,,Y,,,Y,,,,,Y,F,N,married_to,couple,none,80,74,illiterate,0,2,1,0,0,0,1,1,,own_land,5,0,10,acres,Male Female,,,,,,,5,acres,,Household Hire_labour,flat,N,own_land,N,jan feb mar apr may jun jul aug sep oct nov dec,,,,Y,cattle,1,,,,N,1,goats chicken_poultry,,,,,,,7,,20,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,,,,,,,,Y,,maize beans,2,,,,cassava ground_nut,Male Female,0,0,0,2,N,,,,,,,Y,maize beans cassava ground_nut,N,,,N,,,Intercrop,N,,N,,,,,,N,,,may,,,never,monthly,monthly,,,,,,,,,,,,daily,Y,,,,on-farm,,,,weekly,Y,,,,bought,,,,weekly,N,,,,on-farm,,,,monthly,N,,,,bought,,,,weekly,N,,,,bought,,,,weekly,Y,,,,bought,,,,never,N,,,,bought,,,,weekly,N,,,,bought,,,,weekly,Y,,,,on-farm,,,,daily,Y,,,,on-farm,,Y,Y,Agri_Inputs,,,Cash,,,,N,,,,,,,food possessions invest_farm invest_people,,11,3,0,6,0,0,4,4,4,12,,If possible the government should help us to build water through for drinking our cattle,-3.1,33.4,1195,4.5509996,2,medium,3,15:14:00.000+03,2017-09-10T23:53:07.533+03,23:53:07,None,uuid:de91ff6f-bfa8-45d8-99ac-fcf9d83d23c5,328963,de91ff6f-bfa8-45d8-99ac-fcf9d83d23c5,2017-09-10T21:12:59,485,,-1,,,20170722,Mwanza,107,Kwimba,Me,KWIMBA,0,0,Y,Y,8,"pastoralist_non-itm, inactive vaccinator",72.52220172,1.427197166,0,0,0.632455532,0,0,74.58185441,Most,dairy,0,0,inactive,0,inactive,4
17:08:00.000+03,8/22/17,357947074449894,2017-08-22T17:08:24.355+03,17:08:24,201708221708,Tanzania,000_TZS,'000 TZS,16,3120,1,3120805,KWIMBA,,,"pastoralist_non-itm, inactive vaccinator",,50 plus,,,0,,,0,,,Y,,,Y,,,,,Y,M,Y,,couple,none,68,50,primary,0,0,0,0,0,0,1,1,,own_land,21,0,200,acres,Male Female,,,,,,,21,acres,,Hire_labour,flat,N,own_land others_land_away,N,jan feb mar apr may jun jul aug sep oct nov dec,,jan feb mar apr may jun jul aug sep oct nov dec,,Y,cattle,1,,,,N,1,goats sheep chicken_poultry,,,,,,15,5,,60,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,,,,,,,,Y,,maize rice,2,,,,beans,Male Female,0,0,0,2,N,,,,,,,Y,maize beans rice,N,,,N,,,Intercrop,N,,N,,,,,,N,,,apr,,,never,never,monthly,,,,,,,,,,,,daily,Y,,,,on-farm,,,,daily,Y,,,,on-farm,,,,monthly,N,,,,bought,,,,monthly,N,,,,bought,,,,monthly,Y,,,,bought,,,,daily,Y,,,,bought,,,,monthly,N,,,,bought,,,,daily,Y,,,,bought,,,,weekly,N,,,,on-farm,,,,daily,Y,,,,on-farm,,N,Y,,,,Cash,,,,N,,,,,,,food possessions invest_farm invest_people,,28,5,0,6,0,15,4,4,4,12,,"We do not have enough field officers, Low education on dipping, Low water level of water in our diptank, we need areas for feeding our animals",-2.9,33.2,1170,4.5509996,1,medium,3,17:47:00.000+03,2017-09-10T23:53:20.540+03,23:53:20,,uuid:90da4139-6f56-4305-bdcd-56842ceb57a8,328964,90da4139-6f56-4305-bdcd-56842ceb57a8,2017-09-10T21:13:53,486,,-1,,,20170722,Mwanza,107,Kwimba,Me,KWIMBA,0,0,Y,Y,8,"pastoralist_non-itm, inactive vaccinator",296.6739185,1.019426547,3.058279641,0,1.897366596,0,0,302.6489912,Most,dairy,0,0,inactive,0,inactive,4
10:41:00.000+03,8/23/17,357947074449894,2017-08-23T10:41:29.934+03,10:41:30,201708231041,Tanzania,000_TZS,'000 TZS,16,3099,1,3099109,Magu District,,,dairy_long-term,,1 to 5,,,2014,,,3,,,N,,,Y,,,,,Y,M,Y,,couple,none,80,51,primary,0,0,2,1,0,0,1,1,,own_land,3,0,0,acres,Male Female,,,,,,,3,acres,,Hire_labour,flat,N,no_grazing,,,,,,Y,cattle,1,,,,Y,1,chicken_poultry,,,,,,,,,9,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,store_enclosed,,,,,,,,,Y,,maize rice,2,,,,beans cassava,Male Female,0,0,0,2,Y,rice,25,kg,Urea,,,Y,maize beans,N,,,N,,,Intercrop,N,,N,,,,,,N,,,apr,,,never,never,monthly,,,,,,,,,,,,daily,Y,,,,on-farm,,,,weekly,Y,,,,on-farm bought,,,,monthly,N,,,,bought,,,,daily,Y,,,,bought,,,,weekly,N,,,,bought,,,,daily,Y,,,,bought,,,,weekly,N,,,,bought,,,,daily,Y,,,,bought,,,,monthly,N,,,,bought,,,,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,,,,,food possessions invest_farm invest_people,,14,3,0,6,0,15,4,4,4,12,,The vaccine is very expensive we need the government to help us in expenses,-2.6,33.4,1153,4.5509996,2,medium,3,11:24:00.000+03,2017-09-10T23:49:29.890+03,23:49:29,None,uuid:8dd9b1d7-ca5e-4e2a-bde3-d9a6b84972f9,328965,8dd9b1d7-ca5e-4e2a-bde3-d9a6b84972f9,2017-09-10T21:14:08,487,,-1,,,20170722,Mwanza,109,Magu,ME,Magu District,2014,3,N,Y,1,dairy_long-term,2.68173162,0,0,0,0.284604989,0,0,2.966336609,Most,dairy,2014,2014,inactive,4,active,3
12:34:00.000+03,8/23/17,357947074449894,2017-08-23T12:32:05.033+03,12:32:05,201708231234,Tanzania,000_TZS,'000 TZS,16,3099,1,3099110,Magu District,,,dairy_long-term,,1 to 5,,,2014,,,4,,,N,,,Y,,,,,Y,F,N,married_to,couple,none,71,65,primary,0,1,0,1,0,0,1,1,,own_land rent_in_land,3,0,0,acres,Male Female,,3,acres,,,,6,acres,,Hire_labour,flat,Y,no_grazing,,,,,,Y,cattle,1,,,,Y,1,goats sheep pigs chicken_poultry rabbits,,,,,,4,9,7,120,10,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,store_enclosed,,,,,,,,,Y,,maize rice,2,,,,mango millet onion other1,Male Female,3,1,0,2,N,,,,,,,N,,Y,other1,apr may jun jul aug,N,,,Intercrop,N,,N,,,,,,N,,,apr,,,never,never,monthly,,,,,,,,,,,,daily,Y,,,,on-farm,,,,weekly,N,,,,bought,,,,monthly,Y,,,,bought,,,,daily,Y,,,,on-farm,,,,weekly,N,,,,bought,,,,daily,Y,,,,bought,,,,weekly,N,,,,bought,,,,daily,Y,,,,bought,,,,weekly,N,,,,on-farm,,,,weekly,Y,,,,bought,,N,Y,,,,Cash,,,,N,,,,,,,food possessions invest_farm invest_people,,14,0,0,6,0,15,4,4,4,12,,"We need irrigation structures for agriculture and drugs for animals and crop under low price, education on livestock production.",-2.6,33.4,1158,4.5509996,1,medium,3,13:11:00.000+03,2017-09-10T23:49:43.202+03,23:49:43,None,uuid:8d0fd87e-515f-47a6-85c2-cd6bfb40c5a2,328966,8d0fd87e-515f-47a6-85c2-cd6bfb40c5a2,2017-09-10T21:14:16,488,,-1,,,20170722,Mwanza,109,Magu,ME,Magu District,2014,4,N,Y,1,dairy_long-term,3.079004993,1.834967784,0.815541238,2.093488294,3.794733192,0.362565048,0,11.98030055,Most,dairy,2014,2014,inactive,4,active,3
13:36:00.000+03,8/23/17,357947074449894,2017-08-23T13:35:59.579+03,13:35:59,201708231336,Tanzania,000_TZS,'000 TZS,16,3099,1,3099107,Magu District,,,dairy_long-term,,6 to 20,,,2014,,,10,,,N,,,Y,,,,,Y,M,Y,,man_single,none,72,,postsecondary,0,0,3,0,0,0,1,0,,own_land,1,0,0,acres,Male,,,,,,,1,acres,,Hire_labour,flat,N,no_grazing,,,,,,Y,cattle,1,,,,Y,1,goats sheep chicken_poultry,,,,,,1,6,,15,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,store_enclosed,,,,,,,,,Y,,maize beans,2,,,,potato,Male,0,0,0,2,N,,,,,,,Y,maize beans potato,N,,,N,,,Intercrop,N,,N,,,,,,N,,,mar,,,never,never,never,monthly,never,never,never,never,never,,,,,,daily,Y,,,,on-farm bought,,,,weekly,N,,,,bought,,,,monthly,N,,,,bought,,,,weekly,Y,,,,bought,,,,weekly,Y,,,,bought,,,,daily,Y,,,,bought,,,,daily,Y,,,,bought,,,,daily,Y,,,,bought,,,,daily,Y,,,,on-farm,,,,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,,,,,food possessions invest_farm invest_people,,14,3,0,6,0,15,4,4,4,12,,We need more education on livestock production and how to make dairy products,-2.6,33.4,1148,4.5509996,1,medium,3,14:05:00.000+03,2017-09-10T23:48:50.551+03,23:48:50,,uuid:2724720f-10a1-450a-8fc3-aed22a5b34af,328967,2724720f-10a1-450a-8fc3-aed22a5b34af,2017-09-10T21:14:24,489,,-1,,,20170722,Mwanza,109,Magu,ME,Magu District,2014,10,N,Y,1,dairy_long-term,5.758946638,1.223311856,0.203885309,0,0.474341649,0,0,7.660485453,Little,pstrl,2014,2014,inactive,4,active,7
